chr1	x1	x2	chr2	y1	y2
2	150454236	150454256	2	151908306	151908326
2	150454236	150454256	2	152095557	152095577
2	153782558	153782578	2	154375979	154375999
2	154019763	154019783	2	154375979	154375999
2	155480504	155480524	2	156107494	156107514
2	156233862	156233882	2	158050790	158050810
2	158159179	158159199	2	158454111	158454131
2	158159179	158159199	2	158866972	158866992
2	158634142	158634162	2	158866972	158866992
2	159757957	159757977	2	159975273	159975293
2	160966634	160966654	2	161851096	161851116
2	160966634	160966654	2	161067350	161067370
2	161180876	161180896	2	161851096	161851116
2	162443251	162443271	2	162803226	162803246
2	162443251	162443271	2	162980505	162980525
2	162864147	162864167	2	162980505	162980525
2	164048084	164048104	2	164917831	164917851
2	164202682	164202702	2	164917831	164917851
2	166257981	166258001	2	166555312	166555332
2	166257981	166258001	2	166731129	166731149
2	167396052	167396072	2	168068752	168068772
2	16954517	16954537	2	17852497	17852517
2	16954517	16954537	2	17491190	17491210
2	169818324	169818344	2	169998459	169998479
2	170384917	170384937	2	170623971	170623991
2	172015949	172015969	2	172272762	172272782
2	173671320	173671340	2	173796812	173796832
2	173892358	173892378	2	174075504	174075524
2	176279798	176279818	2	176962483	176962503
2	17652252	17652272	2	17852497	17852517
2	176555029	176555049	2	176962483	176962503
2	177005369	177005389	2	177319827	177319847
2	177005369	177005389	2	177419369	177419389
2	178354617	178354637	2	178589579	178589599
2	17901012	17901032	2	18011975	18011995
2	179756331	179756351	2	179994556	179994576
2	181942039	181942059	2	182579944	182579964
2	182438057	182438077	2	182579944	182579964
2	182607738	182607758	2	182942556	182942576
2	183531841	183531861	2	183844955	183844975
2	18701965	18701985	2	20063314	20063334
2	18931360	18931380	2	19562932	19562952
2	18931360	18931380	2	20063314	20063334
2	189959205	189959225	2	190277264	190277284
2	190525906	190525926	2	190935216	190935236
2	19065549	19065569	2	19562932	19562952
2	190663638	190663658	2	190935216	190935236
2	190953753	190953773	2	191045026	191045046
2	190953753	190953773	2	191237288	191237308
2	190953753	190953773	2	191376028	191376048
2	191917062	191917082	2	192386517	192386537
2	191917062	191917082	2	192020530	192020550
2	192030010	192030030	2	192386517	192386537
2	192419987	192420007	2	193027337	193027357
2	192431167	192431187	2	192555849	192555869
2	192677030	192677050	2	193027337	193027357
2	195031695	195031715	2	196183387	196183407
2	19562932	19562952	2	20063314	20063334
2	196183387	196183407	2	196525198	196525218
2	196363086	196363106	2	196525198	196525218
2	196943164	196943184	2	197141932	197141952
2	198056349	198056369	2	198243316	198243336
2	20155734	20155754	2	20425136	20425156
2	20155734	20155754	2	20298105	20298125
2	202101268	202101288	2	203043253	203043273
2	202101268	202101288	2	202228847	202228867
2	203453532	203453552	2	204318770	204318790
2	203453532	203453552	2	203735540	203735560
2	204090337	204090357	2	204318770	204318790
2	204349152	204349172	2	204774579	204774599
2	205190295	205190315	2	205556820	205556840
2	206640959	206640979	2	206750455	206750475
2	207029167	207029187	2	207125206	207125226
2	208610954	208610974	2	208899011	208899031
2	210199340	210199360	2	210825931	210825951
2	212320143	212320163	2	213432521	213432541
2	212610214	212610234	2	213432521	213432541
2	21265897	21265917	2	21341362	21341382
2	21265897	21265917	2	21540200	21540220
2	216319337	216319357	2	216785043	216785063
22	17398481	17398501	22	17539262	17539282
22	17398481	17398501	22	17980898	17980918
2	217547363	217547383	2	218375654	218375674
2	217547363	217547383	2	218578387	218578407
22	18942095	18942115	22	20273423	20273443
2	219051187	219051207	2	219122586	219122606
2	219166172	219166192	2	219523468	219523488
22	19718333	19718353	22	19897632	19897652
2	219894573	219894593	2	220019951	220019971
2	219922881	219922901	2	220019951	220019971
2	219922881	219922901	2	219984345	219984365
22	20144689	20144709	22	20273423	20273443
2	220601103	220601123	2	222438408	222438428
22	20772592	20772612	22	20810711	20810731
22	20772592	20772612	22	21052004	21052024
2	221552132	221552152	2	222438408	222438428
2	224858520	224858540	2	225149230	225149250
22	25858674	25858694	22	26727149	26727169
2	226754238	226754258	2	227850229	227850249
2	227994695	227994715	2	228631197	228631217
2	227994695	227994715	2	228749309	228749329
2	227994695	227994715	2	228103158	228103178
22	28990898	28990918	22	29225543	29225563
22	28990898	28990918	22	29436847	29436867
22	28990898	28990918	22	29641698	29641718
22	29251771	29251791	22	29436847	29436867
22	29251771	29251791	22	29641698	29641718
22	29791125	29791145	22	30485101	30485121
22	29791125	29791145	22	29920622	29920642
22	30031919	30031939	22	30401399	30401419
22	30031919	30031939	22	30485101	30485121
2	230645662	230645682	2	231025056	231025076
22	30841348	30841368	22	30881543	30881563
2	230873066	230873086	2	231025056	231025076
2	230873066	230873086	2	231476258	231476278
2	231067742	231067762	2	231476258	231476278
2	231767029	231767049	2	231852107	231852127
22	32061781	32061801	22	32343448	32343468
22	32061781	32061801	22	32477080	32477100
22	33414416	33414436	22	33599390	33599410
22	33698178	33698198	22	33915422	33915442
22	33698178	33698198	22	34319844	34319864
2	233717994	233718014	2	234160159	234160179
22	33915422	33915442	22	34319844	34319864
2	23422378	23422398	2	23683308	23683328
2	236044789	236044809	2	236655148	236655168
22	36317940	36317960	22	36520210	36520230
22	36541279	36541299	22	36576512	36576532
22	36697515	36697535	22	36866465	36866485
22	37474006	37474026	22	37579773	37579793
2	238062917	238062937	2	238480806	238480826
2	238421563	238421583	2	238480806	238480826
2	238767143	238767163	2	239172293	239172313
2	239266178	239266198	2	239693813	239693833
2	246666	246686	2	637156	637176
2	24047735	24047755	2	24307335	24307355
22	40833089	40833109	22	41042410	41042430
22	41079273	41079293	22	41295259	41295279
22	41799971	41799991	22	41913932	41913952
22	42093274	42093294	22	42337454	42337474
22	42218944	42218964	22	42337454	42337474
22	42565127	42565147	22	42833657	42833677
22	43669945	43669965	22	43742608	43742628
22	44389215	44389235	22	45022282	45022302
22	45093460	45093480	22	45131898	45131918
2	24632980	24633000	2	25352255	25352275
22	47609503	47609523	22	48888363	48888383
22	50161121	50161141	22	50468883	50468903
22	50690753	50690773	22	50936798	50936818
2	25198497	25198517	2	25352255	25352275
2	26174049	26174069	2	26368130	26368150
2	26174049	26174069	2	26553061	26553081
2	26174049	26174069	2	26800863	26800883
2	26214577	26214597	2	26368130	26368150
2	27069329	27069349	2	27145756	27145776
2	27184754	27184774	2	27502919	27502939
2	27321648	27321668	2	27502919	27502939
2	29044408	29044428	2	29419857	29419877
2	29181659	29181679	2	29419857	29419877
2	29181659	29181679	2	30064437	30064457
2	30146167	30146187	2	30295302	30295322
2	30388002	30388022	2	31556623	31556643
2	31085088	31085108	2	31556623	31556643
2	32997861	32997881	2	33598206	33598226
2	34237972	34237992	2	35635696	35635716
2	34321828	34321848	2	34795754	34795774
2	34321828	34321848	2	35635696	35635716
2	36579349	36579369	2	36734669	36734689
2	37623213	37623233	2	38118254	38118274
2	38543053	38543073	2	38735666	38735686
2	38808870	38808890	2	38953325	38953345
2	38830748	38830768	2	38953325	38953345
2	4007073	4007093	2	5506191	5506211
2	4007073	4007093	2	6913450	6913470
2	41641745	41641765	2	41926126	41926146
2	41641745	41641765	2	42009895	42009915
2	42323234	42323254	2	42424002	42424022
2	43174159	43174179	2	43711630	43711650
2	4402372	4402392	2	6913450	6913470
2	44271568	44271588	2	44706710	44706730
2	46238167	46238187	2	46592200	46592220
2	46290238	46290258	2	46592200	46592220
2	47214313	47214333	2	47550425	47550445
2	47562378	47562398	2	47615596	47615616
2	47562378	47562398	2	47995210	47995230
2	49173789	49173809	2	49718101	49718121
2	49173789	49173809	2	50371610	50371630
2	54750016	54750036	2	55065869	55065889
2	55945494	55945514	2	56188626	56188646
2	56410864	56410884	2	56976486	56976506
2	57987136	57987156	2	58675328	58675348
2	63919326	63919346	2	64088559	64088579
2	64750074	64750094	2	65092864	65092884
2	65492378	65492398	2	65780567	65780587
2	68589294	68589314	2	68669048	68669068
2	71250916	71250936	2	71737520	71737540
2	71526736	71526756	2	71737520	71737540
2	72151254	72151274	2	72973087	72973107
2	74710466	74710486	2	74759541	74759561
2	74710466	74710486	2	74814977	74814997
2	75147046	75147066	2	75631261	75631281
2	75147046	75147066	2	75836388	75836408
2	7567605	7567625	2	8826054	8826074
2	75957179	75957199	2	76827082	76827102
2	76014833	76014853	2	76827082	76827102
2	76425170	76425190	2	76827082	76827102
2	78900298	78900318	2	79206946	79206966
2	79446696	79446716	2	80115056	80115076
2	80553517	80553537	2	80726408	80726428
2	84250132	84250152	2	84542114	84542134
2	85294099	85294119	2	85512763	85512783
2	85647944	85647964	2	85779369	85779389
2	85956256	85956276	2	86041503	86041523
2	8685207	8685227	2	8826054	8826074
2	88360067	88360087	2	88459595	88459615
2	97524010	97524030	2	97617082	97617102
2	98357137	98357157	2	99001712	99001732
2	98423363	98423383	2	99001712	99001732
2	98423363	98423383	2	98774189	98774209
2	99029489	99029509	2	99218199	99218219
2	99029489	99029509	2	99134705	99134725
2	99266037	99266057	2	99453715	99453735
2	9954135	9954155	2	10188995	10189015
2	9954135	9954155	2	10575237	10575257
3	100035581	100035601	3	100309578	100309598
3	100789294	100789314	3	101355240	101355260
3	10386002	10386022	3	10780742	10780762
3	103992073	103992093	3	105237861	105237881
3	106954873	106954893	3	107646522	107646542
3	106954873	106954893	3	108196582	108196602
3	108208727	108208747	3	108271586	108271606
3	108208727	108208747	3	108634054	108634074
3	108208727	108208747	3	108801049	108801069
3	108381177	108381197	3	108634054	108634074
3	108742701	108742721	3	108801049	108801069
3	109450922	109450942	3	110033554	110033574
3	112301267	112301287	3	112698285	112698305
3	112361925	112361945	3	112698285	112698305
3	112453747	112453767	3	112698285	112698305
3	11278467	11278487	3	11376665	11376685
3	112770226	112770246	3	113007090	113007110
3	112855109	112855129	3	113007090	113007110
3	114811155	114811175	3	115411929	115411949
3	114936589	114936609	3	115411929	115411949
3	116738142	116738162	3	117245511	117245531
3	118347728	118347748	3	118536715	118536735
3	119963279	119963299	3	120514077	120514097
3	121265700	121265720	3	121714564	121714584
3	121265700	121265720	3	122075467	122075487
3	121265700	121265720	3	121820594	121820614
3	121820594	121820614	3	122075467	122075487
3	122279674	122279694	3	122398154	122398174
3	123047858	123047878	3	123208427	123208447
3	123735454	123735474	3	124187226	124187246
3	124070713	124070733	3	124187226	124187246
3	126241296	126241316	3	127174561	127174581
3	126398252	126398272	3	127174561	127174581
3	126471239	126471259	3	127174561	127174581
3	126471239	126471259	3	126701484	126701504
3	127814152	127814172	3	128327363	128327383
3	128145334	128145354	3	128327363	128327383
3	128399708	128399728	3	128514058	128514078
3	128689283	128689303	3	128964793	128964813
3	128772495	128772515	3	128964793	128964813
3	129209206	129209226	3	129653518	129653538
3	130478748	130478768	3	130611911	130611931
3	131268363	131268383	3	131748311	131748331
3	13133825	13133845	3	13494448	13494468
3	131513789	131513809	3	131725631	131725651
3	131972290	131972310	3	132071580	132071600
3	131972290	131972310	3	132118342	132118362
3	132071580	132071600	3	132118342	132118362
3	134319852	134319872	3	135614139	135614159
3	134319852	134319872	3	135222874	135222894
3	134513883	134513903	3	135222874	135222894
3	136840743	136840763	3	137411833	137411853
3	139656706	139656726	3	140456107	140456127
3	140617359	140617379	3	140824799	140824819
3	140719056	140719076	3	140911255	140911275
3	143494393	143494413	3	143670404	143670424
3	145936868	145936888	3	146307883	146307903
3	14715445	14715465	3	14822569	14822589
3	148838248	148838268	3	148991058	148991078
3	149111315	149111335	3	149198374	149198394
3	149230260	149230280	3	149435406	149435426
3	149286921	149286941	3	149435406	149435426
3	149945728	149945748	3	150213544	150213564
3	150004521	150004541	3	150213544	150213564
3	150246459	150246479	3	150583252	150583272
3	150439264	150439284	3	150583252	150583272
3	150439264	150439284	3	150863974	150863994
3	150505734	150505754	3	150863974	150863994
3	150505734	150505754	3	150583252	150583272
3	150945687	150945707	3	151000899	151000919
3	151157578	151157598	3	151556965	151556985
3	151157578	151157598	3	151636231	151636251
3	151901439	151901459	3	152162008	152162028
3	152761001	152761021	3	153313180	153313200
3	152761001	152761021	3	153486844	153486864
3	15309618	15309638	3	15419934	15419954
3	155070878	155070898	3	155419870	155419890
3	157336103	157336123	3	158031309	158031329
3	157583312	157583332	3	158031309	158031329
3	159881227	159881247	3	160131612	160131632
3	160425391	160425411	3	160659870	160659890
3	16090372	16090392	3	16220015	16220035
3	16090372	16090392	3	16592450	16592470
3	162774859	162774879	3	163208201	163208221
3	162774859	162774879	3	164903689	164903709
3	16331994	16332014	3	16592450	16592470
3	16642937	16642957	3	17275030	17275050
3	16642937	16642957	3	17454608	17454628
3	167929287	167929307	3	168565264	168565284
3	167929287	167929307	3	168338836	168338856
3	168229385	168229405	3	168338836	168338856
3	168229385	168229405	3	168565264	168565284
3	170679510	170679530	3	171284803	171284823
3	170767793	170767813	3	171284803	171284823
3	170881169	170881189	3	171284803	171284823
3	172195265	172195285	3	172314078	172314098
3	17300514	17300534	3	17454608	17454628
3	17300514	17300534	3	17882900	17882920
3	176768726	176768746	3	177495720	177495740
3	178733489	178733509	3	178865105	178865125
3	183187301	183187321	3	183278541	183278561
3	183187301	183187321	3	183484982	183485002
3	184279211	184279231	3	184495727	184495747
3	184593002	184593022	3	184894735	184894755
3	185072065	185072085	3	185293361	185293381
3	185378392	185378412	3	185486453	185486473
3	18601055	18601075	3	18799784	18799804
3	186831177	186831197	3	186883034	186883054
3	192284652	192284672	3	192759064	192759084
3	192284652	192284672	3	193290349	193290369
3	193179629	193179649	3	193290349	193290369
3	193506089	193506109	3	194033626	194033646
3	19390610	19390630	3	19584922	19584942
3	19390610	19390630	3	19908415	19908435
3	194054653	194054673	3	194315609	194315629
3	194054653	194054673	3	194125557	194125577
3	194392343	194392363	3	194827317	194827337
3	195800282	195800302	3	195923662	195923682
3	196336320	196336340	3	196411927	196411947
3	196729761	196729781	3	196914031	196914051
3	197633019	197633039	3	197670026	197670046
3	20553458	20553478	3	21525991	21526011
3	22605771	22605791	3	23002039	23002059
3	25689726	25689746	3	25938703	25938723
3	25689726	25689746	3	25898601	25898621
3	25689726	25689746	3	26159897	26159917
3	27175851	27175871	3	27295511	27295531
3	27753718	27753738	3	28370232	28370252
3	28709327	28709347	3	30240775	30240795
3	30821358	30821378	3	31173845	31173865
3	32338376	32338396	3	32509486	32509506
3	32416727	32416747	3	32509486	32509506
3	32551785	32551805	3	32975819	32975839
3	32775301	32775321	3	32975819	32975839
3	32989373	32989393	3	33116132	33116152
3	32989373	32989393	3	33414522	33414542
3	33173276	33173296	3	33414522	33414542
3	34302277	34302297	3	34725535	34725555
3	36007585	36007605	3	36742637	36742657
3	36771134	36771154	3	36910532	36910552
3	36771134	36771154	3	37000379	37000399
3	36771134	36771154	3	37254664	37254684
3	37897046	37897066	3	38016309	38016329
3	38173205	38173225	3	38521514	38521534
3	38388138	38388158	3	38521514	38521534
3	39748992	39749012	3	40220631	40220651
3	39748992	39749012	3	40032246	40032266
3	40369285	40369305	3	41922914	41922934
3	41935666	41935686	3	42270432	42270452
3	41935666	41935686	3	42141462	42141482
3	41935666	41935686	3	42485499	42485519
3	42289157	42289177	3	42485499	42485519
3	42822493	42822513	3	42922641	42922661
3	43585868	43585888	3	44240311	44240331
3	43811101	43811121	3	44240311	44240331
3	43897345	43897365	3	44240311	44240331
3	4392664	4392684	3	4675257	4675277
3	45802789	45802809	3	45970722	45970742
3	46746670	46746690	3	47040217	47040237
3	46746670	46746690	3	47412842	47412862
3	47879348	47879368	3	48031623	48031643
3	48274326	48274346	3	48477594	48477614
3	48442454	48442474	3	48477594	48477614
3	49577253	49577273	3	49709308	49709328
3	51536231	51536251	3	51703459	51703479
3	51536231	51536251	3	51834100	51834120
3	51753300	51753320	3	51834100	51834120
3	51976230	51976250	3	52008109	52008129
3	52265704	52265724	3	52373744	52373764
3	52325588	52325608	3	52373744	52373764
3	54462486	54462506	3	56285562	56285582
3	54888018	54888038	3	55215161	55215181
3	54888018	54888038	3	56285562	56285582
3	58626521	58626541	3	59038763	59038783
3	59198040	59198060	3	59843656	59843676
3	59299261	59299281	3	59843656	59843676
3	59561326	59561346	3	59843656	59843676
3	62608433	62608453	3	63804399	63804419
3	65770922	65770942	3	66124489	66124509
3	69170212	69170232	3	69720429	69720449
3	69373695	69373715	3	69474588	69474608
3	69373695	69373715	3	69720429	69720449
3	71056080	71056100	3	71635886	71635906
3	71760257	71760277	3	73135333	73135353
3	72988190	72988210	3	73135333	73135353
3	73150396	73150416	3	73481772	73481792
3	77087715	77087735	3	77304578	77304598
3	78708723	78708743	3	79411104	79411124
3	84597201	84597221	3	85410104	85410124
3	84597201	84597221	3	85625417	85625437
3	8483880	8483900	3	8664771	8664791
3	87019136	87019156	3	87217205	87217225
3	87820595	87820615	3	88229730	88229750
3	9012842	9012862	3	9344438	9344458
3	9012842	9012862	3	9109220	9109240
3	93968541	93968561	3	96532114	96532134
3	97512449	97512469	3	97742256	97742276
3	97512449	97512469	3	98048559	98048579
3	98048559	98048579	3	98531825	98531845
3	98531825	98531845	3	98892065	98892085
3	98742615	98742635	3	98892065	98892085
3	99787779	99787799	3	99973205	99973225
4	100482465	100482485	4	100806418	100806438
4	100482465	100482485	4	100870293	100870313
4	100806418	100806438	4	100870293	100870313
4	103266768	103266788	4	103352757	103352777
4	103352757	103352777	4	103930465	103930485
4	103371098	103371118	4	104012971	104012991
4	103968014	103968034	4	104012971	104012991
4	106442167	106442187	4	106588070	106588090
4	107290799	107290819	4	107423420	107423440
4	108679226	108679246	4	108834638	108834658
4	108939919	108939939	4	109493867	109493887
4	110920109	110920129	4	111236799	111236819
4	1124528	1124548	4	1339879	1339899
4	112865050	112865070	4	112953066	112953086
4	114316043	114316063	4	115580736	115580756
4	114468879	114468899	4	114683025	114683045
4	1161093	1161113	4	1261926	1261946
4	116011829	116011849	4	116773825	116773845
4	118998551	118998571	4	119145586	119145606
4	122292070	122292090	4	122577520	122577540
4	122821722	122821742	4	122924711	122924731
4	123679283	123679303	4	123835653	123835673
4	124694163	124694183	4	125033195	125033215
4	124694163	124694183	4	125183553	125183573
4	125255376	125255396	4	126205048	126205068
4	126234765	126234785	4	127326728	127326748
4	126234765	126234785	4	128322082	128322102
4	129112626	129112646	4	129784816	129784836
4	129375584	129375604	4	129730798	129730818
4	129375584	129375604	4	129784816	129784836
4	129486923	129486943	4	129784816	129784836
4	129486923	129486943	4	129730798	129730818
4	130284026	130284046	4	130562515	130562535
4	138741182	138741202	4	139602339	139602359
4	138957085	138957105	4	139602339	139602359
4	139951963	139951983	4	140452171	140452191
4	140020717	140020737	4	140452171	140452191
4	140337421	140337441	4	140452171	140452191
4	140933953	140933973	4	141174494	141174514
4	143274456	143274476	4	143641495	143641515
4	145095705	145095725	4	145708718	145708738
4	146075911	146075931	4	146531144	146531164
4	146155430	146155450	4	146479011	146479031
4	146155430	146155450	4	146531144	146531164
4	147940390	147940410	4	148018352	148018372
4	148082245	148082265	4	148511610	148511630
4	148440163	148440183	4	148511610	148511630
4	150902179	150902199	4	151130736	151130756
4	150902179	150902199	4	151788410	151788430
4	151219202	151219222	4	151788410	151788430
4	153422150	153422170	4	153561627	153561647
4	154265711	154265731	4	154671553	154671573
4	154265711	154265731	4	154354406	154354426
4	155903796	155903816	4	156292811	156292831
4	156363618	156363638	4	156708450	156708470
4	156731109	156731129	4	156874447	156874467
4	157090241	157090261	4	157598557	157598577
4	15884417	15884437	4	15958060	15958080
4	159651287	159651307	4	160367819	160367839
4	160124311	160124331	4	160367819	160367839
4	16291697	16291717	4	17326184	17326204
4	16291697	16291717	4	16445309	16445329
4	163418898	163418918	4	164254065	164254085
4	164406142	164406162	4	164676421	164676441
4	165701080	165701100	4	166018136	166018156
4	165701080	165701100	4	165918696	165918716
4	165701080	165701100	4	165834715	165834735
4	166458353	166458373	4	167013238	167013258
4	16918539	16918559	4	17326184	17326204
4	170731664	170731684	4	170969098	170969118
4	171059927	171059947	4	171180960	171180980
4	171180960	171180980	4	171774755	171774775
4	171180960	171180980	4	171296051	171296071
4	171510908	171510928	4	171774755	171774775
4	172767578	172767598	4	173751594	173751614
4	17349094	17349114	4	17449496	17449516
4	173934775	173934795	4	174179083	174179103
4	175143599	175143619	4	175240508	175240528
4	17550878	17550898	4	18368812	18368832
4	17550878	17550898	4	18595350	18595370
4	17638598	17638618	4	18595350	18595370
4	178476310	178476330	4	180228886	180228906
4	180788611	180788631	4	180950022	180950042
4	180788611	180788631	4	181587541	181587561
4	182064591	182064611	4	182449917	182449937
4	182223078	182223098	4	182449917	182449937
4	183859434	183859454	4	184178119	184178139
4	183859434	183859454	4	183994883	183994903
4	183994883	183994903	4	184178119	184178139
4	185185470	185185490	4	185570653	185570673
4	186392580	186392600	4	186518926	186518946
4	18691124	18691144	4	20686977	20686997
4	187218347	187218367	4	187508752	187508772
4	2221917	2221937	4	2443627	2443647
4	22899316	22899336	4	24421230	24421250
4	24490515	24490535	4	24689171	24689191
4	25182325	25182345	4	25368826	25368846
4	26460993	26461013	4	27012150	27012170
4	36352898	36352918	4	36401569	36401589
4	38063813	38063833	4	38321619	38321639
4	38063813	38063833	4	38677331	38677351
4	38070972	38070992	4	38732924	38732944
4	38321619	38321639	4	38677331	38677351
4	38904506	38904526	4	39137112	39137132
4	40151674	40151694	4	40230797	40230817
4	40553040	40553060	4	40721234	40721254
4	40739099	40739119	4	40899794	40899814
4	41283232	41283252	4	41663657	41663677
4	4254623	4254643	4	4337150	4337170
4	42570820	42570840	4	42867791	42867811
4	43134186	43134206	4	44631488	44631508
4	46934166	46934186	4	47034820	47034840
4	48005774	48005794	4	48089329	48089349
4	48580567	48580587	4	48965226	48965246
4	4997013	4997033	4	5814856	5814876
4	52762149	52762169	4	52892360	52892380
4	54063534	54063554	4	54671104	54671124
4	56814933	56814953	4	57167828	57167848
4	58293134	58293154	4	61066972	61066992
4	6722149	6722169	4	6875862	6875882
4	68415029	68415049	4	69041454	69041474
4	69770602	69770622	4	70036404	70036424
4	70555418	70555438	4	71049539	71049559
4	70555418	70555438	4	70747075	70747095
4	70762425	70762445	4	71049539	71049559
4	71181951	71181971	4	71371044	71371064
4	74207271	74207291	4	74519546	74519566
4	74439593	74439613	4	74519546	74519566
4	74528575	74528595	4	75000152	75000172
4	75055159	75055179	4	75177608	75177628
4	75800156	75800176	4	76215194	76215214
4	75858147	75858167	4	76215194	76215214
4	76917098	76917118	4	76988993	76989013
4	77101156	77101176	4	77299334	77299354
4	78016681	78016701	4	78124940	78124960
4	78161825	78161845	4	78279669	78279689
4	81991085	81991105	4	82272990	82273010
4	82327113	82327133	4	82766022	82766042
4	82327113	82327133	4	83123372	83123392
4	83383726	83383746	4	83660620	83660640
4	86068811	86068831	4	86291778	86291798
4	86068811	86068831	4	86669218	86669238
4	8609517	8609537	4	8919889	8919909
4	86339437	86339457	4	86669218	86669238
4	86678326	86678346	4	86890323	86890343
4	87843697	87843717	4	88157112	88157132
4	87843697	87843717	4	88014874	88014894
4	88297025	88297045	4	88387095	88387115
4	88954642	88954662	4	89133301	89133321
4	88954642	88954662	4	89436976	89436996
4	89140357	89140377	4	89436976	89436996
4	89739990	89740010	4	89945401	89945421
4	89739990	89740010	4	90032472	90032492
4	90871117	90871137	4	91214678	91214698
4	95225707	95225727	4	95312145	95312165
4	9533866	9533886	4	9661518	9661538
4	99388854	99388874	4	99977370	99977390
4	99916504	99916524	4	99977370	99977390
5	100110642	100110662	5	100235983	100236003
5	101278103	101278123	5	101559711	101559731
5	102017277	102017297	5	102475164	102475184
5	106440542	106440562	5	107009528	107009548
5	106907887	106907907	5	107009528	107009548
5	107596448	107596468	5	107681458	107681478
5	107857725	107857745	5	108804677	108804697
5	110093008	110093028	5	110399625	110399645
5	110493997	110494017	5	111482808	111482828
5	110493997	110494017	5	110614719	110614739
5	110886409	110886429	5	111482808	111482828
5	111510868	111510888	5	112093468	112093488
5	111510868	111510888	5	111756140	111756160
5	111887306	111887326	5	112093468	112093488
5	112027553	112027573	5	112093468	112093488
5	112258084	112258104	5	112299835	112299855
5	113014803	113014823	5	113641482	113641502
5	114433972	114433992	5	114582268	114582288
5	114645643	114645663	5	115403922	115403942
5	114645643	114645663	5	115174883	115174903
5	114970569	114970589	5	115174883	115174903
5	115911932	115911952	5	116283790	116283810
5	125992278	125992298	5	126649734	126649754
5	128241393	128241413	5	128462531	128462551
5	130925397	130925417	5	131343712	131343732
5	131146782	131146802	5	131343712	131343732
5	132447076	132447096	5	132623384	132623404
5	133375403	133375423	5	133437848	133437868
5	133375403	133375423	5	133625405	133625425
5	133520031	133520051	5	133625405	133625425
5	133747600	133747620	5	133913647	133913667
5	135585539	135585559	5	136105961	136105981
5	136965416	136965436	5	137078901	137078921
5	137977691	137977711	5	138598508	138598528
5	139167725	139167745	5	139224161	139224181
5	139167725	139167745	5	139348587	139348607
5	139167725	139167745	5	139536884	139536904
5	14108782	14108802	5	14270508	14270528
5	141990807	141990827	5	142078850	142078870
5	142128321	142128341	5	142260248	142260268
5	145076989	145077009	5	145205440	145205460
5	145671212	145671232	5	145806903	145806923
5	145921993	145922013	5	146345792	146345812
5	145921993	145922013	5	146568565	146568585
5	146041895	146041915	5	146345792	146345812
5	147007809	147007829	5	147202462	147202482
5	14727626	14727646	5	15003732	15003752
5	147558980	147559000	5	147754496	147754516
5	147823657	147823677	5	148415027	148415047
5	148696929	148696949	5	148944493	148944513
5	148761613	148761633	5	148944493	148944513
5	149016536	149016556	5	149370520	149370540
5	149541350	149541370	5	149597886	149597906
5	149838568	149838588	5	149924422	149924442
5	149838568	149838588	5	150226849	150226869
5	149838568	149838588	5	150036185	150036205
5	150827301	150827321	5	150880459	150880479
5	150827301	150827321	5	151038666	151038686
5	151205102	151205122	5	151885192	151885212
5	151205102	151205122	5	151522589	151522609
5	151940267	151940287	5	152528117	152528137
5	153452037	153452057	5	153990072	153990092
5	153452037	153452057	5	153559845	153559865
5	153452037	153452057	5	153784936	153784956
5	153559845	153559865	5	153784936	153784956
5	153847411	153847431	5	153990072	153990092
5	154996535	154996555	5	156559201	156559221
5	155371007	155371027	5	156243211	156243231
5	155371007	155371027	5	156362071	156362091
5	155371007	155371027	5	156559201	156559221
5	156362071	156362091	5	156559201	156559221
5	156576051	156576071	5	156680653	156680673
5	156858994	156859014	5	157145575	157145595
5	157247838	157247858	5	157345134	157345154
5	157282597	157282617	5	157345134	157345154
5	157502437	157502457	5	158560347	158560367
5	157502437	157502457	5	158533986	158534006
5	157602112	157602132	5	158122704	158122724
5	157602112	157602132	5	158533986	158534006
5	158122704	158122724	5	158533986	158534006
5	158583947	158583967	5	158743974	158743994
5	158583947	158583967	5	159414549	159414569
5	159449015	159449035	5	159772520	159772540
5	159507985	159508005	5	159772520	159772540
5	159626514	159626534	5	159772520	159772540
5	16161017	16161037	5	16456519	16456539
5	161636162	161636182	5	162774773	162774793
5	163123465	163123485	5	163931350	163931370
5	163440262	163440282	5	164636312	164636332
5	167150456	167150476	5	167646965	167646985
5	167696531	167696551	5	168729693	168729713
5	168106633	168106653	5	168729693	168729713
5	169129002	169129022	5	169407796	169407816
5	169129002	169129022	5	169611244	169611264
5	169527539	169527559	5	169611244	169611264
5	169653024	169653044	5	170050744	170050764
5	169695044	169695064	5	169766047	169766067
5	170171655	170171675	5	170769549	170769569
5	170171655	170171675	5	170218541	170218561
5	170845869	170845889	5	171467355	171467375
5	170911601	170911621	5	171467355	171467375
5	171534038	171534058	5	171615766	171615786
5	171906179	171906199	5	172359575	172359595
5	171906179	171906199	5	172124685	172124705
5	1738111	1738131	5	2017889	2017909
5	173846717	173846737	5	174220881	174220901
5	173846717	173846737	5	174363064	174363084
5	174378350	174378370	5	174871834	174871854
5	179554211	179554231	5	179755833	179755853
5	18466382	18466402	5	18698824	18698844
5	31581776	31581796	5	31809350	31809370
5	31581776	31581796	5	32093501	32093521
5	31825779	31825799	5	32093501	32093521
5	33436161	33436181	5	33934989	33935009
5	34486456	34486476	5	34898559	34898579
